pts,elo_i,opp_pts,elo_n
93,1343.5775,81,1367.5236
118,1321.8816,114,1332.6288
114,1395.8911,118,1385.1439
97,1346.3125,119,1339.4891
119,1458.3002,97,1465.1235
89,1558.061,77,1573.8372
77,1549.322,89,1533.5459
76,1599.1843,94,1572.1847
94,1507.7554,76,1534.755
87,1519.1588,107,1503.6285
107,1633.4348,87,1648.9651
97,1367.5236,103,1355.6494
103,1332.6288,97,1344.5029
132,1346.3766,102,1364.7151
102,1400.7214,132,1382.3829
92,1339.4891,93,1336.7223
93,1533.4395,92,1536.2063
77,1240.047,97,1230.8779
97,1478.3533,77,1487.5223
93,1489.8616,85,1499.0819
85,1594.0688,93,1584.8485
101,1557.228,108,1544.7014
108,1533.5459,101,1546.0725
93,1465.1235,104,1459.8037
104,1534.1938,93,1539.5137
81,1646.7523,96,1630.5837
96,1694.1146,81,1710.2832
115,1758.931,106,1762.7637
106,1648.9651,115,1645.1324
92,1645.6226,111,1618.8513
111,1572.9944,92,1599.7656
94,1536.2063,103,1509.9437
103,1230.8779,94,1257.1405
85,1385.1439,118,1376.3097
118,1503.6285,85,1512.4628
85,1336.7223,108,1325.6604
108,1355.6494,85,1366.7113
95,1530.3552,104,1520.6295
104,1630.5837,95,1640.3094
104,1710.2832,94,1711.3762
94,1364.7151,104,1363.6221
109,1544.7014,95,1559.6683
95,1487.8392,109,1472.8723
86,1565.7267,99,1557.8494
99,1573.8372,86,1581.7145
105,1534.755,78,1556.9171
78,1459.8037,105,1437.6416
87,1382.3829,109,1377.1841
109,1546.0725,87,1551.2714
92,1344.5029,95,1341.4033
95,1584.8485,92,1587.9481
107,1557.8494,97,1564.8223
97,1559.6683,107,1552.6954
130,1363.6221,98,1377.4441
98,1341.4033,130,1327.5813
87,1399.2511,90,1395.5332
90,1599.7656,87,1603.4835
92,1377.1841,110,1366.806
110,1572.1847,92,1582.5627
99,1487.5223,127,1461.3689
127,1520.6295,99,1546.783
87,1556.9171,84,1559.2355
84,1257.1405,87,1254.8221
90,1499.0819,98,1491.3306
98,1640.3094,90,1648.0608
115,1512.4628,109,1519.199
109,1376.3097,115,1369.5735
116,1645.1324,91,1648.1261
91,1366.7113,116,1363.7177
102,1539.5137,109,1525.4781
109,1472.8723,102,1486.9078
108,1359.0164,99,1364.5924
99,1325.6604,108,1320.0844
116,1762.7637,118,1753.1244
118,1618.8513,116,1628.4906
86,1711.3762,87,1703.6641
87,1587.9481,86,1595.6603
110,1509.9437,93,1532.9419
93,1753.1244,110,1730.1262
91,1461.3689,85,1469.1686
85,1363.7177,91,1355.918
89,1377.4441,100,1372.1643
100,1648.0608,89,1653.3406
100,1559.2355,87,1572.7616
87,1486.9078,100,1473.3817
94,1320.0844,100,1314.9099
100,1519.199,94,1524.3734
106,1525.4781,89,1532.5
89,1254.8221,106,1247.8003
101,1395.5332,107,1392.2614
107,1491.3306,101,1494.6024
85,1648.1261,95,1630.0851
95,1564.8223,85,1582.8633
106,1437.6416,94,1452.2251
94,1603.4835,106,1588.9
80,1582.5627,88,1575.678
88,1552.6954,80,1559.5802
76,1551.2714,96,1531.4077
96,1595.6603,76,1615.5239
107,1364.5924,97,1381.7864
97,1628.4906,107,1611.2966
90,1452.2251,122,1441.318
122,1524.3734,90,1535.2805
97,1582.8633,91,1587.7904
91,1572.7616,97,1567.8345
125,1392.2614,115,1413.4316
115,1546.783,125,1525.6127
89,1327.5813,99,1321.7974
99,1366.806,89,1372.59
93,1469.1686,88,1475.2972
88,1532.9419,93,1526.8132
118,1369.5735,121,1366.0438
121,1581.7145,118,1585.2441
109,1532.5,104,1534.7397
104,1381.7864,109,1379.5466
114,1611.2966,105,1617.9067
105,1615.5239,114,1608.9138
109,1355.918,101,1369.7876
101,1588.9,109,1575.0304
108,1372.1643,104,1381.0554
104,1575.678,108,1566.7869
107,1314.9099,109,1312.5898
109,1585.2441,107,1587.5642
104,1473.3817,94,1479.5443
94,1247.8003,104,1241.6377
102,1494.6024,94,1501.5204
94,1525.6127,102,1518.6947
101,1630.0851,95,1637.819
95,1730.1262,101,1722.3923
88,1321.7974,104,1319.0269
104,1559.5802,88,1562.3507
89,1531.4077,93,1525.5842
93,1653.3406,89,1659.1641
91,1587.7904,82,1590.5184
82,1413.4316,91,1410.7036
94,1526.8132,98,1519.1786
98,1372.59,94,1380.2246
83,1475.2972,67,1488.881
67,1366.0438,83,1352.4601
100,1659.1641,105,1646.6605
105,1566.7869,100,1579.2904
101,1379.5466,95,1388.9275
95,1535.2805,101,1525.8997
110,1608.9138,106,1610.0344
106,1352.4601,110,1351.3395
105,1722.3923,95,1724.642
95,1501.5204,105,1499.2708
110,1441.318,102,1451.7633
102,1381.0554,110,1370.6101
99,1703.6641,98,1706.0806
98,1479.5443,99,1477.1278
91,1312.5898,88,1326.4208
88,1567.8345,91,1554.0035
93,1241.6377,102,1237.2675
102,1525.5842,93,1529.9545
104,1562.3507,102,1569.576
102,1587.5642,104,1580.3389
89,1319.0269,101,1305.2081
101,1369.7876,89,1383.6063
98,1579.2904,92,1580.689
92,1326.4208,98,1325.0222
120,1525.8997,110,1529.8774
110,1410.7036,120,1406.7258
101,1590.5184,96,1597.9635
96,1706.0806,101,1698.6355
110,1637.819,92,1651.9951
92,1518.6947,110,1504.5186
97,1380.2246,91,1385.4563
91,1383.6063,97,1378.3746
95,1499.2708,115,1487.8433
115,1488.881,95,1500.3085
106,1569.576,95,1573.7404
95,1451.7633,106,1447.599
87,1580.3389,95,1574.1438
95,1575.0304,87,1581.2255
87,1534.7397,101,1516.5912
101,1529.9545,87,1548.103
102,1646.6605,93,1650.1616
93,1519.1786,102,1515.6775
94,1388.9275,99,1381.5819
99,1477.1278,94,1484.4734
108,1724.642,88,1740.1527
88,1610.0344,108,1594.5237
127,1617.9067,112,1625.1301
112,1370.6101,127,1363.3867
110,1406.7258,112,1401.7793
112,1500.3085,110,1505.255
111,1597.9635,103,1609.9585
103,1580.689,111,1568.694
111,1548.103,115,1543.5389
115,1529.8774,111,1534.4415
107,1625.1301,102,1626.4481
102,1378.3746,107,1377.0566
104,1581.2255,109,1574.7793
109,1504.5186,104,1510.9647
99,1698.6355,90,1700.4144
90,1447.599,99,1445.8201
93,1515.6775,89,1523.6783
89,1484.4734,93,1476.4725
93,1651.9951,100,1641.5082
100,1487.8433,93,1498.3302
109,1574.1438,92,1576.8502
92,1325.0222,109,1322.3158
112,1385.4563,125,1382.2736
125,1573.7404,112,1576.9231
99,1650.1616,103,1637.517
103,1305.2081,99,1317.8528
126,1740.1527,118,1745.5947
118,1516.5912,126,1511.1492
116,1381.5819,118,1374.2557
118,1351.3395,116,1358.6656
96,1594.5237,104,1567.8123
104,1237.2675,96,1263.9789
95,1363.3867,88,1369.34
88,1377.0566,95,1371.1034
90,1534.4415,100,1522.7867
100,1401.7793,90,1413.4341
71,1554.0035,94,1525.2141
94,1505.255,71,1534.0444
110,1543.5389,91,1553.1161
91,1322.3158,110,1312.7386
120,1476.4725,109,1486.7733
109,1358.6656,120,1348.3649
110,1510.9647,133,1504.4342
133,1637.517,110,1644.0475
106,1568.694,102,1572.2952
102,1534.0444,106,1530.4432
108,1609.9585,100,1613.5031
100,1498.3302,108,1494.7856
95,1700.4144,89,1704.0618
89,1626.4481,95,1622.8008
89,1374.2557,85,1380.343
85,1263.9789,89,1257.8916
99,1511.1492,119,1503.1045
119,1576.8502,99,1584.8949
80,1525.2141,96,1519.8557
96,1641.5082,80,1646.8666
92,1382.2736,97,1376.1293
97,1317.8528,92,1323.9971
110,1576.9231,113,1573.1613
113,1574.7793,110,1578.5411
89,1613.5031,84,1620.8059
84,1523.6783,89,1516.3755
116,1572.2952,92,1594.5017
92,1522.7867,116,1500.5802
93,1348.3649,124,1346.6331
124,1745.5947,93,1747.3265
92,1503.1045,116,1490.7649
116,1504.4342,92,1516.7738
108,1376.1293,104,1386.7146
104,1644.0475,108,1633.4622
93,1486.7733,103,1475.0787
103,1553.1161,93,1564.8107
106,1578.5411,92,1592.181
92,1494.7856,106,1481.1458
126,1646.8666,105,1658.1107
105,1445.8201,126,1434.5759
85,1622.8008,101,1611.2319
101,1573.1613,85,1584.7301
100,1371.1034,105,1366.344
105,1567.8123,100,1572.5717
99,1413.4341,122,1410.8057
122,1704.0618,99,1706.6902
106,1369.34,110,1367.3251
110,1519.8557,106,1521.8706
113,1584.8949,107,1586.2306
107,1323.9971,113,1322.6614
112,1594.5017,93,1599.291
93,1434.5759,112,1429.7866
80,1516.3755,104,1506.7999
104,1572.5717,80,1582.1472
112,1620.8059,109,1621.5405
109,1312.7386,112,1312.004
119,1611.2319,90,1623.9346
90,1586.2306,119,1573.528
81,1516.7738,84,1504.4241
84,1322.6614,81,1335.0111
127,1584.7301,101,1597.9886
101,1386.7146,127,1373.4561
87,1380.343,100,1376.4307
100,1530.4432,87,1534.3556
92,1257.8916,111,1255.5759
111,1747.3265,92,1749.6422
104,1475.0787,100,1484.0361
100,1481.1458,104,1472.1884
104,1366.344,128,1352.819
128,1346.6331,104,1360.1581
90,1367.3251,117,1364.3805
117,1658.1107,90,1661.0553
79,1410.8057,102,1405.1553
102,1564.8107,79,1570.4611
105,1484.0361,96,1498.2424
96,1500.5802,105,1486.3739
111,1706.6902,114,1699.2568
114,1521.8706,111,1529.304
116,1633.4622,108,1644.7935
108,1597.9886,116,1586.6573
127,1599.291,122,1600.7006
122,1364.3805,127,1362.9709
83,1699.2568,98,1680.9379
98,1506.7999,83,1525.1189
99,1749.6422,92,1750.2944
92,1352.819,99,1352.1667
100,1335.0111,108,1333.6584
108,1621.5405,100,1622.8932
114,1405.1553,122,1403.1638
122,1623.9346,114,1625.926
87,1373.4561,104,1363.6959
104,1573.528,87,1583.2881
87,1255.5759,97,1253.1244
97,1661.0553,87,1663.5068
86,1429.7866,96,1421.3162
96,1582.1472,86,1590.6177
91,1472.1884,102,1468.0707
102,1592.181,91,1596.2987
96,1360.1581,102,1357.4218
102,1490.7649,96,1493.5012
74,1376.4307,102,1359.837
102,1534.3556,74,1550.9492
90,1362.9709,101,1359.6744
101,1525.1189,90,1528.4154
116,1486.3739,122,1479.6475
122,1622.8932,116,1629.6196
92,1498.2424,102,1487.7906
102,1596.2987,92,1606.7505
100,1529.304,94,1536.2427
94,1600.7006,100,1593.7618
85,1750.2944,92,1738.6111
92,1550.9492,85,1562.6326
112,1504.4241,98,1513.2876
98,1312.004,112,1303.1405
113,1253.1244,93,1283.0525
93,1357.4218,113,1327.4937
113,1586.6573,105,1589.0784
105,1403.1638,113,1400.7428
85,1363.6959,107,1361.0038
107,1644.7935,85,1647.4856
83,1359.837,86,1358.6908
86,1590.6177,83,1591.7639
118,1625.926,106,1631.9304
106,1570.4611,118,1564.4567
107,1513.2876,110,1506.386
110,1352.1667,107,1359.0684
94,1680.9379,96,1677.4628
96,1663.5068,94,1666.9819
102,1333.6584,108,1329.5554
108,1583.2881,102,1587.3911
114,1421.3162,101,1442.0437
101,1493.5012,114,1472.7737
95,1606.7505,97,1605.0518
97,1738.6111,95,1740.3098
107,1487.7906,101,1489.6249
101,1283.0525,107,1281.2183
125,1629.6196,112,1634.0498
112,1303.1405,125,1298.7103
135,1468.0707,131,1470.5809
131,1359.6744,135,1357.1642
99,1327.4937,98,1334.2307
98,1593.7618,99,1587.0248
83,1528.4154,78,1533.2704
78,1536.2427,83,1531.3877
132,1647.4856,108,1661.7434
108,1479.6475,132,1465.3896
107,1400.7428,96,1409.5001
96,1442.0437,107,1433.2864
109,1677.4628,107,1678.6093
107,1472.7737,109,1471.6272
84,1591.7639,86,1588.1113
86,1562.6326,84,1566.2852
113,1666.9819,87,1669.6046
87,1361.0038,113,1358.3811
88,1564.4567,81,1566.1418
81,1329.5554,88,1327.8702
96,1506.386,88,1513.9385
88,1358.6908,96,1351.1383
91,1588.1113,111,1558.5854
111,1489.6249,91,1519.1508
87,1281.2183,96,1280.2363
96,1634.0498,87,1635.0317
104,1359.0684,115,1354.5686
115,1661.7434,104,1666.2432
97,1358.3811,108,1355.2723
108,1531.3877,97,1534.4965
102,1298.7103,110,1295.541
110,1631.9304,102,1635.0997
98,1587.3911,83,1592.509
83,1470.5809,98,1465.463
102,1533.2704,87,1546.7346
87,1433.2864,102,1419.8221
113,1327.8702,90,1348.9397
90,1471.6272,113,1450.5577
97,1605.0518,87,1606.7449
87,1334.2307,97,1332.5376
105,1357.1642,110,1352.6575
110,1566.1418,105,1570.6486
82,1465.3896,111,1460.3146
111,1669.6046,82,1674.6797
99,1351.1383,105,1346.7605
105,1587.0248,99,1591.4026
122,1558.5854,103,1563.6603
103,1409.5001,122,1404.4253
98,1355.2723,106,1352.9548
106,1546.7346,98,1549.0521
87,1346.7605,101,1338.4805
101,1354.5686,87,1362.8486
112,1332.5376,119,1330.3323
119,1519.1508,112,1521.3561
108,1534.4965,95,1540.2697
95,1460.3146,108,1454.5414
95,1566.2852,87,1575.363
87,1666.2432,95,1657.1653
85,1295.541,103,1289.582
103,1606.7449,85,1612.7039
102,1635.0997,95,1641.4924
95,1465.463,102,1459.0703
104,1592.509,102,1593.1284
102,1280.2363,104,1279.6169
100,1740.3098,95,1742.9347
95,1419.8221,100,1417.1973
102,1678.6093,96,1686.6422
96,1589.0784,102,1581.0454
110,1570.6486,94,1579.1469
94,1348.9397,110,1340.4414
112,1591.4026,99,1593.9465
99,1362.8486,112,1360.3047
128,1330.3323,94,1394.9113
94,1635.0317,128,1570.4528
112,1450.5577,124,1439.0112
124,1352.6575,112,1364.204
116,1513.9385,108,1515.7632
108,1279.6169,116,1277.7922
108,1521.3561,125,1507.7754
125,1641.4924,108,1655.0731
118,1612.7039,88,1616.5057
88,1352.9548,118,1349.153
109,1674.6797,95,1679.0996
95,1338.4805,109,1334.0605
104,1742.9347,93,1745.9393
93,1563.6603,104,1560.6556
91,1417.1973,104,1412.6879
104,1540.2697,91,1544.7791
94,1404.4253,98,1402.6196
98,1575.363,94,1577.1687
119,1593.1284,111,1601.0436
111,1657.1653,119,1649.2501
89,1679.0996,96,1662.8118
96,1549.0521,89,1565.3401
106,1459.0703,120,1454.3098
120,1581.0454,106,1585.8059
109,1579.1469,98,1582.8533
98,1439.0112,109,1435.3048
114,1340.4414,100,1347.226
100,1289.582,114,1282.7975
119,1560.6556,93,1565.4479
93,1360.3047,119,1355.5125
121,1364.204,124,1362.1396
124,1686.6422,121,1688.7065
123,1655.0731,125,1649.5223
125,1515.7632,123,1521.314
100,1349.153,108,1340.2451
108,1454.3098,100,1463.2177
84,1412.6879,94,1397.4893
94,1394.9113,84,1410.1099
112,1649.2501,89,1651.527
89,1334.0605,112,1331.7837
97,1649.5223,87,1650.8107
87,1331.7837,97,1330.4954
101,1355.5125,113,1352.5253
113,1745.9393,101,1748.9265
94,1565.3401,99,1556.6078
99,1402.6196,94,1411.3519
97,1454.5414,104,1450.1537
104,1507.7754,97,1512.1631
88,1616.5057,76,1629.3779
76,1544.7791,88,1531.9069
84,1277.7922,108,1270.6893
108,1593.9465,84,1601.0494
114,1282.7975,152,1279.2771
152,1585.8059,114,1589.3263
99,1347.226,106,1344.4142
106,1688.7065,99,1691.5183
97,1410.1099,109,1406.4967
109,1565.4479,97,1569.061
92,1601.0436,100,1593.7291
100,1556.6078,92,1563.9222
94,1411.3519,99,1410.5748
99,1748.9265,94,1749.7036
106,1450.1537,113,1447.0128
113,1570.4528,106,1573.5936
131,1362.1396,121,1372.5583
121,1463.2177,131,1452.799
107,1521.314,94,1529.1545
94,1512.1631,107,1504.3225
93,1577.1687,101,1563.1501
101,1340.2451,93,1354.2637
84,1629.3779,110,1618.0865
110,1662.8118,84,1674.1031
97,1270.6893,108,1266.7146
108,1397.4893,97,1401.464
106,1435.3048,105,1440.3689
105,1601.0494,106,1595.9854
100,1279.2771,122,1277.704
122,1651.527,100,1653.1001
80,1452.799,93,1449.7822
93,1650.8107,80,1653.8274
102,1531.9069,108,1525.3307
108,1674.1031,102,1680.6793
92,1563.9222,93,1561.5929
93,1595.9854,92,1598.3147
85,1447.0128,92,1443.5752
92,1749.7036,85,1753.1412
94,1569.061,87,1579.4122
87,1529.1545,94,1518.8033
102,1352.5253,106,1349.3021
106,1410.5748,102,1413.798
104,1691.5183,96,1692.1537
96,1277.704,104,1277.0686
92,1406.4967,88,1410.619
88,1401.464,92,1397.3417
110,1589.3263,100,1598.3638
100,1653.1001,110,1644.0626
76,1582.8533,74,1583.7297
74,1330.4954,76,1329.6189
114,1563.1501,108,1567.8884
108,1344.4142,114,1339.6759
116,1372.5583,147,1368.3352
147,1618.0865,116,1622.3097
89,1440.3689,115,1424.3401
115,1593.7291,89,1609.7579
102,1579.4122,93,1592.725
93,1573.5936,102,1560.2809
102,1567.8884,97,1580.2009
97,1653.8274,102,1641.5149
107,1368.3352,123,1363.4985
123,1504.3225,107,1509.1592
71,1561.5929,77,1555.5702
77,1525.3307,71,1531.3534
90,1266.7146,100,1258.4248
100,1424.3401,90,1432.6299
98,1443.5752,84,1459.0784
84,1397.3417,98,1381.8385
86,1449.7822,106,1445.6654
106,1644.0626,86,1648.1794
119,1598.3147,114,1603.5201
114,1622.3097,119,1617.1042
79,1349.3021,104,1347.8773
104,1753.1412,79,1754.566
121,1413.798,101,1436.3197
101,1609.7579,121,1587.2362
89,1354.2637,102,1336.48
102,1339.6759,89,1357.4596
92,1329.6189,99,1328.818
99,1692.1537,92,1692.9546
112,1410.619,116,1404.4838
116,1518.8033,112,1524.9386
93,1598.3638,87,1603.1912
87,1583.7297,93,1578.9023
88,1524.9386,98,1515.8264
98,1459.0784,88,1468.1906
133,1603.1912,131,1605.8783
131,1363.4985,133,1360.8114
95,1603.5201,98,1599.3967
98,1580.2009,95,1584.3243
106,1432.6299,100,1438.8595
100,1277.0686,106,1270.839
99,1531.3534,89,1536.2732
89,1258.4248,99,1253.505
115,1445.6654,99,1460.4884
99,1560.2809,115,1545.4579
96,1587.2362,99,1580.1337
99,1617.1042,96,1624.2068
109,1680.6793,93,1686.5371
93,1381.8385,109,1375.9807
102,1509.1592,85,1521.1472
85,1357.4596,102,1345.4716
97,1592.725,110,1586.4021
110,1648.1794,97,1654.5023
96,1336.48,106,1334.0757
106,1545.4579,96,1547.8622
98,1436.3197,83,1450.3607
83,1347.8773,98,1333.8363
109,1404.4838,104,1415.3528
104,1641.5149,109,1630.6459
95,1555.5702,86,1561.3195
86,1328.818,95,1323.0687
86,1599.3967,84,1604.0024
84,1686.5371,86,1681.9314
99,1630.6459,113,1620.2925
113,1586.4021,99,1596.7555
108,1561.3195,95,1563.1034
95,1270.839,108,1269.0551
128,1360.8114,110,1379.5658
110,1521.1472,128,1502.3928
99,1450.3607,82,1455.6344
82,1323.0687,99,1317.795
101,1375.9807,86,1406.5446
86,1584.3243,101,1553.7605
79,1345.4716,93,1332.9874
93,1253.505,79,1265.9891
92,1460.4884,105,1455.2589
105,1754.566,92,1759.7955
104,1515.8264,122,1508.2957
122,1580.1337,104,1587.6644
92,1692.9546,83,1703.8336
83,1624.2068,92,1613.3278
87,1438.8595,113,1426.6062
113,1654.5023,87,1666.7556
74,1468.1906,103,1444.2927
103,1536.2732,74,1560.171
93,1508.2957,99,1491.8718
99,1334.0757,93,1350.4995
101,1578.9023,89,1585.6404
89,1547.8622,101,1541.1241
86,1332.9874,94,1331.4447
94,1596.7555,86,1598.2982
107,1563.1034,96,1565.1826
96,1317.795,107,1315.7158
122,1455.6344,106,1475.8381
106,1666.7556,122,1646.5519
87,1560.171,74,1576.8993
74,1553.7605,87,1537.0322
110,1333.8363,118,1325.8015
118,1265.9891,110,1274.0239
91,1587.6644,75,1602.5696
75,1703.8336,91,1688.9285
106,1681.9314,97,1682.6165
97,1269.0551,106,1268.37
105,1406.5446,98,1418.163
98,1604.0024,105,1592.384
96,1415.3528,132,1408.9406
132,1605.8783,96,1612.2905
102,1613.3278,97,1621.6086
97,1759.7955,102,1751.5146
97,1620.2925,96,1623.0625
96,1426.6062,97,1423.8362
106,1444.2927,83,1449.4701
83,1274.0239,106,1268.8466
111,1541.1241,90,1554.4441
90,1379.5658,111,1366.2458
101,1491.8718,109,1485.7408
109,1688.9285,101,1695.0594
101,1455.2589,112,1445.4465
112,1585.6404,101,1595.4528
87,1315.7158,103,1310.7468
103,1646.5519,87,1651.5209
84,1475.8381,94,1471.8878
94,1592.384,84,1596.3344
73,1598.2982,94,1576.321
94,1621.6086,73,1643.5858
97,1751.5146,90,1752.0815
90,1331.4447,97,1330.8778
110,1449.4701,103,1457.1649
103,1325.8015,110,1318.1067
103,1350.4995,121,1330.2837
121,1366.2458,103,1386.4617
97,1576.8993,94,1578.6564
94,1423.8362,97,1422.0791
103,1502.3928,108,1498.3855
108,1537.0322,103,1541.0396
105,1268.37,111,1265.8186
111,1612.2905,105,1614.8419
87,1602.5696,92,1592.572
92,1595.4528,87,1605.4503
103,1682.6165,97,1686.5289
97,1623.0625,103,1619.15
101,1565.1826,103,1555.5599
103,1422.0791,101,1431.7018
93,1619.15,109,1606.8617
109,1554.4441,93,1566.7324
84,1643.5858,90,1627.1449
90,1268.8466,84,1285.2875
100,1695.0594,108,1680.5599
108,1445.4465,100,1459.946
103,1651.5209,98,1652.8705
98,1408.9406,103,1407.5909
111,1614.8419,105,1621.0177
105,1457.1649,111,1450.9891
98,1485.7408,94,1487.5072
94,1310.7468,98,1308.9805
95,1330.8778,102,1328.0591
102,1471.8878,95,1474.7065
89,1330.2837,107,1326.7899
107,1541.0396,89,1544.5333
111,1592.572,93,1603.9144
93,1418.163,111,1406.8206
109,1596.3344,92,1610.1429
92,1680.5599,109,1666.7513
104,1576.321,109,1567.3163
109,1603.9144,104,1612.9192
84,1406.8206,103,1401.7365
103,1555.5599,84,1560.644
101,1752.0815,98,1753.3871
98,1544.5333,101,1543.2278
81,1318.1067,98,1310.7312
98,1578.6564,81,1586.0319
106,1566.7324,102,1573.8107
102,1498.3855,106,1491.3073
99,1328.0591,108,1319.6335
108,1265.8186,99,1274.2441
105,1285.2875,116,1281.494
116,1621.0177,105,1624.8112
96,1308.9805,91,1323.2305
91,1459.946,96,1445.696
118,1605.4503,90,1610.5753
90,1407.5909,118,1402.4659
119,1627.1449,102,1632.0883
102,1487.5072,119,1482.5638
92,1326.7899,114,1319.7153
114,1431.7018,92,1438.7764
104,1386.4617,128,1383.3452
128,1652.8705,104,1655.9869
97,1686.5289,82,1699.3691
82,1573.8107,97,1560.9705
109,1606.8617,92,1616.7863
92,1610.5753,109,1600.6508
114,1567.3163,119,1555.0391
119,1482.5638,114,1494.8411
87,1560.644,86,1563.1356
86,1543.2278,87,1540.7362
88,1610.1429,93,1607.8127
93,1753.3871,88,1755.7173
94,1310.7312,109,1305.5408
109,1624.8112,94,1630.0016
117,1402.4659,128,1394.4888
128,1383.3452,117,1391.3224
105,1586.0319,96,1595.364
96,1474.7065,105,1465.3744
92,1655.9869,106,1647.8162
106,1666.7513,92,1674.9221
96,1445.696,107,1439.7408
107,1491.3073,96,1497.2625
112,1632.0883,100,1642.3629
100,1699.3691,112,1689.0945
95,1450.9891,87,1459.1631
87,1323.2305,95,1315.0565
91,1607.8127,85,1608.8638
85,1305.5408,91,1304.4897
96,1459.1631,88,1468.3755
88,1563.1356,96,1553.9232
121,1612.9192,116,1621.2437
116,1560.9705,121,1552.646
90,1319.7153,98,1318.4432
98,1616.7863,90,1618.0583
98,1630.0016,107,1620.6487
107,1540.7362,98,1550.0891
84,1274.2441,97,1269.689
97,1595.364,84,1599.9192
115,1281.494,87,1306.9321
87,1439.7408,115,1414.3027
128,1438.7764,123,1447.5154
123,1401.7365,128,1392.9974
87,1319.6335,98,1314.6173
98,1600.6508,87,1605.667
113,1755.7173,117,1746.8997
117,1555.0391,113,1563.8567
102,1494.8411,133,1477.8888
133,1465.3744,102,1482.3267
113,1394.4888,107,1402.9153
107,1318.4432,113,1310.0167
100,1642.3629,81,1666.4836
81,1674.9221,100,1650.8014
116,1621.2437,108,1622.1665
108,1269.689,116,1268.7661
92,1497.2625,107,1493.8328
107,1689.0945,92,1692.5242
112,1447.5154,113,1440.9492
113,1391.3224,112,1397.8885
109,1315.0565,99,1321.7278
99,1306.9321,109,1300.2609
100,1608.8638,109,1600.6803
109,1553.9232,100,1562.1067
74,1468.3755,79,1460.858
79,1550.0891,74,1557.6066
101,1440.9492,113,1439.4012
113,1746.8997,101,1748.4476
103,1493.8328,113,1478.7128
113,1477.8888,103,1493.0088
104,1402.9153,101,1409.8129
101,1563.8567,104,1556.9591
124,1304.4897,103,1334.3245
103,1392.9974,124,1363.1627
86,1314.6173,95,1311.5383
95,1666.4836,86,1669.5626
139,1622.1665,140,1619.767
140,1647.8162,139,1650.2157
94,1397.8885,112,1383.9669
112,1321.7278,94,1335.6494
110,1552.646,84,1561.9479
84,1478.7128,110,1469.4109
88,1600.6803,90,1592.6248
90,1334.3245,88,1342.38
96,1650.2157,113,1632.3608
113,1493.0088,96,1510.8636
105,1409.8129,113,1405.4998
113,1482.3267,105,1486.6398
93,1605.667,85,1609.5115
